_protocol,_address,_date,_type,_subject,_body,_toa,_sc_toa,_service_center,_read,_status,_locked,_date_sent,_sub_id,_readable_date,_contact_name
0,VZ-ViCARE,1.71E+12,1,,10MB left from your Mon-Fri's unused Data this week. Binge & enjoy it on Weekend! Your current Data pack benefits apply after 100% usage of this Data,,,,1,-1,0,0,-1,"Jan 13, 2024 7:00:50 PM",(Unknown)
0,VM-611126,1.71E+12,1,,Zero Convenience Fee on Flight bookings only on Vi App! Come check out exclusive offers from EaseMyTrip. Click Now https://vi.app.link/sms1-travel,,,,0,-1,0,0,-1,"Jan 14, 2024 12:57:43 PM",(Unknown)
0,VZ-ViCARE,1.71E+12,1,,Data Alert! Your Daily Data pack is over and lower browsing speeds apply as per plan. Click bit.ly/ViDataRC or dial *121# to buy Data starting Rs19,,,,1,-1,0,0,-1,"Jan 14, 2024 10:00:40 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Binge, play, surf all day. Vi's data packs lead the way!
1)58=3GB,28D
2)118=12GB,28D
3)418=100GB,56D
Click to recharge vi.app.link/drc",,,,1,-1,0,0,-1,"Jan 15, 2024 4:08:41 PM",(Unknown)
0,VG-TRAIND,1.71E+12,1,,"""TRAI never sends any message or makes any call for verification/ disconnection/ reporting unlawful activities of mobile numbers. Beware of such messages/calls in the name of TRAI. Any call or message claiming to be from TRAI should be considered potentially fraudulent and may be reported to the National Cyber Crime Reporting Portal (www.cybercrime.gov.in) or Cyber Crime Helpline (1930)",,,,0,-1,0,0,-1,"Jan 16, 2024 8:21:24 AM",(Unknown)
0,VM-611126,1.71E+12,1,,મનપસંદ ગીતો અથવા તમારા નામને બનાઓ કોલરટ્યુન્સ ક્લિક vi.app.link/ctp,,,,0,-1,0,0,-1,"Jan 16, 2024 11:49:00 AM",(Unknown)
0,VZ-ViCARE,1.71E+12,1,,"Last-Call:00:00:44, Charge:Rs0.00, Main-Bal:Rs0.00, ULPack-Exp:18-Feb-24",,,,1,-1,0,0,-1,"Jan 16, 2024 12:24:02 PM",(Unknown)
0,VM-611126,1.71E+12,1,,Callertunes pe 45% ka discount! Rs78 ka recharge karein aur iss offer ka laabh uthaye 89 dino ke liye.Recharge karne ke liye click https://bit.ly/3jzOk9Q,,,,0,-1,0,0,-1,"Jan 16, 2024 1:19:35 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,આપની Vi પ્રોફાઇલ અધૂરી છે.Email પર Prepaid બિલ મેળવવા માટે આપનું  Email id અપડેટ કરો.ક્લિક કરો . https://wa.me/message/SIAJ2QKMIOVEI1,,,,1,-1,0,0,-1,"Jan 17, 2024 11:23:57 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Enjoy enhanced calling experience at NO EXTRA COST! Introducing WiFi calling from Vi. To enjoy, update to latest OS & connect to any WiFi. Click bit.ly/3f6djMS",,,,1,-1,0,0,-1,"Jan 18, 2024 2:01:03 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Naukri ki race mein raho aage! Apply karo apni manpasand companies mein sabse 30 mins pehle, sirf Vi App par vi.app.link/cux",,,,1,-1,0,0,-1,"Jan 18, 2024 6:30:56 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,પોપ અપ SMS બંધ કરવા માટે ફક્ત ક્લિક કરો wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Jan 18, 2024 8:35:47 PM",(Unknown)
0,VM-611126,1.71E+12,1,,राम मंदिर: प्राण प्रतिष्ठा समारोह! देखिये लाइव vi.app.link/smsmtv2 T&C,,,,0,-1,0,0,-1,"Jan 22, 2024 9:50:28 AM",(Unknown)
0,VG-611123,1.71E+12,1,,"Binge, play, surf all day. Vi's data packs lead the way!
1)58=3GB,28D
2)118=12GB,28D
3)418=100GB,56D
Click to recharge vi.app.link/drc",,,,1,-1,0,0,-1,"Jan 22, 2024 4:05:39 PM",(Unknown)
0,9.17E+11,1.71E+12,1,,"Motapa Ghataye,
Jee Bharke Khaye,
Ghar Bethe Bina Exercise, Bina Parhej,
1 Month Me, 12kg Vajan Ghataye
Approved by Ministry of Ayush
bit.ly/3Tbbdjt",,,,0,-1,0,0,-1,"Jan 22, 2024 4:34:11 PM",(Unknown)
0,VZ-ViCARE,1.71E+12,1,,"Last-Call:00:00:44, Charge:Rs0.00, Main-Bal:Rs0.00, ULPack-Exp:18-Feb-24",,,,1,-1,0,0,-1,"Jan 23, 2024 12:22:08 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Flash SMS બંધ કરવા માટે ફક્ત ક્લિક કરો wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Jan 23, 2024 5:19:52 PM",(Unknown)
0,VM-611121,1.71E+12,1,,મનપસંદ ગીતો અથવા તમારા નામને બનાઓ કોલરટ્યુન્સ ક્લિક vi.app.link/ctp,,,,1,-1,0,0,-1,"Jan 24, 2024 9:25:48 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Flash SMS બંધ કરવા માટે ફક્ત ક્લિક કરો wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Jan 24, 2024 11:05:01 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Enjoy enhanced calling experience at NO EXTRA COST! Introducing WiFi calling from Vi. To enjoy, update to latest OS & connect to any WiFi. Click bit.ly/3f6djMS",,,,1,-1,0,0,-1,"Jan 24, 2024 2:38:54 PM",(Unknown)
0,VM-611126,1.71E+12,1,,Republic Day Sale! Get up to Rs. 50 Cashback on Your Electricity bill. Pay on Vi App https://vi.app.link/sms1-utility T&C apply,,,,0,-1,0,0,-1,"Jan 25, 2024 2:59:13 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Naukri ki race mein raho aage! Apply karo apni manpasand companies mein sabse 30 mins pehle, sirf Vi App par vi.app.link/cux",,,,1,-1,0,0,-1,"Jan 25, 2024 5:21:26 PM",(Unknown)
0,VZ-ViCARE,1.71E+12,1,,Data Alert!Tamara Daily Data Pack ma 500MB baki che. click karo bit.ly/ViDataRC or dial *121# to add data pack starting Rs.19,,,,1,-1,0,0,-1,"Jan 25, 2024 9:36:31 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Flash SMS બંધ કરવા માટે ફક્ત ક્લિક કરો wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Jan 27, 2024 5:16:23 PM",(Unknown)
0,TM-JustDl,1.71E+12,1,,"Hi AFRIN, 

Here are the details you requested for Second Hand Motorcycle Dealers.

https://jsdl.in/BDL-OBA1706446946
-JustDial",,,,0,-1,0,0,-1,"Jan 28, 2024 6:33:07 PM",(Unknown)
0,9.19E+11,1.71E+12,2,,I'll call you right back.,,,,1,-1,0,0,-1,"Jan 28, 2024 7:31:04 PM",Diiii.....🥰
0,VD-611126,1.71E+12,1,,Vi app पर 1GB extra का दावा करें! क्लिक vi.app.link/sms1gb1 T&C,,,,0,-1,0,0,-1,"Jan 29, 2024 10:33:04 AM",(Unknown)
0,VG-611123,1.71E+12,1,,"Binge, play, surf all day. Vi's data packs lead the way!
1)58=3GB,28D
2)118=12GB,28D
3)418=100GB,56D
Click to recharge vi.app.link/drc",,,,1,-1,0,0,-1,"Jan 29, 2024 4:05:17 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Flash SMS બંધ કરવા માટે ફક્ત ક્લિક કરો wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Jan 29, 2024 9:03:39 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,અગત્યની જાણકારી - હવે મેળવો આપના Vi નંબર ના છેલ્લા 6 મહિનાના વપરાશની માહિતી એક ક્લીક થી Vi પ્રિપેઇડ બિલ પર https://bit.ly/3roWC5g,,,,1,-1,0,0,-1,"Jan 30, 2024 11:01:36 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Enjoy enhanced calling experience at NO EXTRA COST! Introducing WiFi calling from Vi. To enjoy, update to latest OS & connect to any WiFi. Click bit.ly/3f6djMS",,,,1,-1,0,0,-1,"Jan 31, 2024 3:01:14 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Naukri ki race mein raho aage! Apply karo apni manpasand companies mein sabse 30 mins pehle, sirf Vi App par vi.app.link/cux",,,,1,-1,0,0,-1,"Feb 1, 2024 6:00:59 PM",(Unknown)
0,VM-611121,1.71E+12,1,,મનપસંદ ગીતો અથવા તમારા નામને બનાઓ કોલરટ્યુન્સ ક્લિક vi.app.link/ctp,,,,1,-1,0,0,-1,"Feb 2, 2024 11:34:14 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"સરળતાથી DND સેવા ચાલુ/બંધ કરો, માત્ર એક ક્લિકથી. ક્લિક કરો.  https://api.whatsapp.com/send/?phone=919654297000&text=DND&app_absent=0",,,,1,-1,0,0,-1,"Feb 3, 2024 8:38:54 PM",(Unknown)
0,VD-611126,1.71E+12,1,,"Get 2GB data FREE! PLay ""Quick Carrom"" on Vi App & Win prizes. What are you waiting for? Play now https://vi.app.link/smsgam1",,,,0,-1,0,0,-1,"Feb 4, 2024 10:46:24 AM",(Unknown)
0,JK-SBIUPI,1.71E+12,1,,"Dear SBI UPI User, ur A/cX6468 credited by Rs10000 on 04Feb24 by  (Ref no 403583132634)",,,,1,-1,0,0,-1,"Feb 4, 2024 1:06:17 PM",(Unknown)
0,9.17E+11,1.71E+12,2,,Can't talk now. What's up?,,,,1,-1,0,0,-1,"Feb 5, 2024 10:04:28 AM",Ronik Dhaduk
0,VG-ViCARE,1.71E+12,1,,આપની Vi પ્રોફાઇલ અધૂરી છે.Email પર Prepaid બિલ મેળવવા માટે આપનું  Email id અપડેટ કરો.ક્લિક કરો . https://wa.me/message/SIAJ2QKMIOVEI1,,,,1,-1,0,0,-1,"Feb 5, 2024 11:02:17 AM",(Unknown)
0,VG-611123,1.71E+12,1,,"Binge, play, surf all day. Vi's data packs lead the way!
1)58=3GB,28D
2)118=12GB,28D
3)418=100GB,56D
Click to recharge vi.app.link/drc",,,,1,-1,0,0,-1,"Feb 5, 2024 4:50:14 PM",(Unknown)
0,AX-INDMRT,1.71E+12,1,,Hi Prins! Get Two Wheeler Driving .. in Gondal from verified suppliers at BEST prices on IndiaMART. Download app NOW! https://e7d27.app.goo.gl/B7gj,,,,0,-1,0,0,-1,"Feb 6, 2024 12:47:43 AM",(Unknown)
0,CP-SLEKHA,1.71E+12,1,,"Dear Sulekha user, Thank you for choosing Siddharth Driving School, you can get connect with them on +919274340465.",,,,0,-1,0,0,-1,"Feb 6, 2024 12:48:45 AM",(Unknown)
0,CP-SLEKHA,1.71E+12,1,,"Dear Sulekha User, we have found 6 service experts near you. Connect with them at http://sh.sulekha.com/2fUuMbRo - Team Sulekha",,,,0,-1,0,0,-1,"Feb 6, 2024 9:42:49 AM",(Unknown)
0,VG-DOTGUJ,1.71E+12,1,,"Alert: On receiving any unwanted SMS, please complain by calling 1909 or send SMS on 1909 in format SMS Content, Sender No., dd/mm/yy' or visit https://bit.ly/VI_DND2",,,,0,-1,0,0,-1,"Feb 7, 2024 7:27:38 AM",(Unknown)
0,VD-611126,1.71E+12,1,,"Popular Brand Offers! Upto 30% off on Vi App! Shop on Amazon, Swiggy, SonyLIV & Myntra and save BIG. Shop Now https://vi.app.link/sms1-vishop",,,,0,-1,0,0,-1,"Feb 7, 2024 10:47:57 AM",(Unknown)
0,VZ-ViCARE,1.71E+12,1,,"Last-Call:00:03:31, Charge:Rs0.00, Main-Bal:Rs0.00, ULPack-Exp:18-Feb-24",,,,1,-1,0,0,-1,"Feb 8, 2024 12:32:55 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Naukri ki race mein raho aage! Apply karo apni manpasand companies mein sabse 30 mins pehle, sirf Vi App par vi.app.link/cux",,,,1,-1,0,0,-1,"Feb 8, 2024 5:25:12 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,IMPORTANT: Your Vi profile is incomplete. Please update your correct Email ID via WhatsApp. https://wa.me/message/SIAJ2QKMIOVEI1,,,,1,-1,0,0,-1,"Feb 9, 2024 8:17:52 AM",(Unknown)
0,9.18E+11,1.71E+12,1,,Loans for Low Credit Scores sr9.in/mb7d,,,,0,-1,0,0,-1,"Feb 9, 2024 9:57:13 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Enjoy enhanced calling experience at NO EXTRA COST! Introducing WiFi calling from Vi. To enjoy, update to latest OS & connect to any WiFi. Click bit.ly/3f6djMS",,,,1,-1,0,0,-1,"Feb 9, 2024 2:06:35 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Your Vi Unlimited pack EXPIRES in 7 Days. Get upto 5GB extra on Vi App. vi.app.link/121
1)719: 2GB/D+UL,84D,
2)699:3GB/D+UL,56D",,,,1,-1,0,0,-1,"Feb 11, 2024 11:34:19 AM",(Unknown)
0,QP-HONDSP,1.71E+12,1,,"Thanks for showing interest in 5TH GEN CITY PE. Contact AAN HONDA - RAJKOT at Rahul Thakar, 7211153467 for details. Thanks, Honda Cars",,,,1,-1,0,0,-1,"Feb 11, 2024 1:10:47 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"સરળતાથી DND સેવા ચાલુ/બંધ કરો, માત્ર એક ક્લિકથી. ક્લિક કરો.  https://api.whatsapp.com/send/?phone=919654297000&text=DND&app_absent=0",,,,1,-1,0,0,-1,"Feb 11, 2024 4:21:07 PM",(Unknown)
0,VZ-ViCARE,1.71E+12,1,,Data Alert! Daily Data Pack ma 100MB baki che ane pachi browsing speed ochi thase click bit.ly/ViDataRC or dial *121# to add data pack starting Rs.19,,,,1,-1,0,0,-1,"Feb 11, 2024 10:50:03 PM",(Unknown)
0,VG-611123,1.71E+12,1,,100MB ડેટા બાકી! રિચાર્જ કરો 23:1D માટે 1.5GB-No SV*- vi.app.link/drc,,,,1,-1,0,0,-1,"Feb 11, 2024 10:50:58 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Your Vi Unlimited pack EXPIRES in 6 Days. Get upto 5GB extra on Vi App. vi.app.link/121
1)719: 2GB/D+UL,84D,
2)699:3GB/D+UL,56D",,,,1,-1,0,0,-1,"Feb 12, 2024 11:07:29 AM",(Unknown)
0,JK-SBIUPI,1.71E+12,1,,Dear UPI user A/C X6468 debited by 26.0 on date 12Feb24 trf to NIKHIL DHEDHI Refno 404306551402. If not u? call 1800111109. -SBI,,,,1,-1,0,0,-1,"Feb 12, 2024 12:16:30 PM",(Unknown)
0,VD-611126,1.71E+12,1,,Vi app पर 1GB extra का दावा करें! क्लिक vi.app.link/sms1gb1 T&C,,,,0,-1,0,0,-1,"Feb 13, 2024 1:10:10 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Running out of Data? Try #ViHeroUnlimited with packs starting Rs299! Enjoy unlimited night Data, Weekend rollover & more! T&C. Know more vi.app.link/hul",,,,1,-1,0,0,-1,"Feb 13, 2024 2:44:40 PM",(Unknown)
0,VG-612345,1.71E+12,1,,"Vi 50GB Extra Data Offer!
3099 - 2GB Roj + 50GB Extra + Hotstar Subscription,365D
2899 - 1.5 GB Roj + 50GB Extra,365D
Offer 21st Feb 2024 Sudhi
https://bit.ly/ViExtraData24",,,,1,-1,0,0,-1,"Feb 13, 2024 6:02:59 PM",(Unknown)
0,9.19E+11,1.71E+12,2,,I'll call you right back.,,,,1,-1,0,0,-1,"Feb 13, 2024 6:50:15 PM",Diiii.....🥰
0,VZ-ViCARE,1.71E+12,1,,"Charge:Rs0.00, Daily-SMS-Bal:99, Main-Bal:Rs0.00, ULPack-Exp:18-Feb-24",,,,1,-1,0,0,-1,"Feb 13, 2024 6:50:21 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Have Aap DND Service Chalu / Band karo Ek j Click thi. https://api.whatsapp.com/send/?phone=919654297000&text=DND&app_absent=0,,,,1,-1,0,0,-1,"Feb 13, 2024 7:42:32 PM",(Unknown)
0,JK-SBIUPI,1.71E+12,1,,Dear UPI user A/C X6468 debited by 38.0 on date 14Feb24 trf to GUJARAT STATE RO Refno 404503732818. If not u? call 1800111109. -SBI,,,,1,-1,0,0,-1,"Feb 14, 2024 2:00:31 PM",(Unknown)
0,VG-611123,1.71E+12,1,,Your CHANCE to WIN FREE Official TEAM INDIA Fan T-shirt! How? Just recharge via Vi App & spin the wheel! Recharge Now. T&C. vi.app.link/121,,,,1,-1,0,0,-1,"Feb 14, 2024 3:11:42 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Flash SMS bandh Karva Click karo. wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Feb 14, 2024 8:33:53 PM",(Unknown)
0,VD-611126,1.71E+12,1,,Enjoy No Convenience Fee on Flight Tickets & amazing travel offers only on the Vi App. Check out now https://vi.app.link/sms1-travel,,,,0,-1,0,0,-1,"Feb 15, 2024 12:32:17 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Enjoy enhanced calling experience at NO EXTRA COST! Introducing WiFi calling from Vi. To enjoy, update to latest OS & connect to any WiFi. Click bit.ly/3f6djMS",,,,1,-1,0,0,-1,"Feb 15, 2024 2:06:50 PM",(Unknown)
0,VG-611123,1.71E+12,1,,New to AmazonPay? Recharge there & pay via AmazonPay UPI to get upto Rs45 CASHBACK & unlock Rs1000 in REWARDS! T&C Apply. Click www.amazon.in/v1,,,,1,-1,0,0,-1,"Feb 15, 2024 4:05:55 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Your Vi UL Pack is EXPIRING in 2 Days. Get upto 5GB extra on Vi App. vi.app.link/121
1)719: 2GB/D+UL,84D,
2)699:3GB/D+UL,56D",,,,1,-1,0,0,-1,"Feb 16, 2024 9:33:20 AM",(Unknown)
0,VK-RBISAY,1.71E+12,1,,"અજાણ્યા કોલર્સ, ઉંચું વળતર આપતા ઈન્વેસ્ટમેન્ટ પોર્ટલ અને સોશિયલ મીડિયાના માધ્યમથી તાત્કાલિક પૈસાની મદદ માંગતી વિનંતીઓ માટે ઓળખની તપાસ કરો. -RBI",,,,1,-1,0,0,-1,"Feb 16, 2024 10:52:12 AM",(Unknown)
0,VG-611123,1.71E+12,1,,"Alert!Your Unlimited Pack is EXPIRING TOMORROW! For Best offers.Click vi.app.link/121
1)719: 2GB/D+UL,84D,
2)699:3GB/D+UL,56D",,,,1,-1,0,0,-1,"Feb 17, 2024 9:32:52 AM",(Unknown)
0,TX-NAVIHQ,1.71E+12,1,,Payment successful: Congratulations! Your gold transaction for Rs. 1.29 is successful. Keep investing in gold on the Navi app to enjoy the returns and create wealth for yourself: https://g.navi.com/2H7UjE.,,,,1,-1,0,0,-1,"Feb 17, 2024 10:50:29 AM",(Unknown)
0,7799007073,1.71E+12,2,,NAVIPROD DO NOT COPY FORWARD OR SHARE THIS MESSAGE under any circumstance. ppYyO3DvetugRDdVmgozNu?hb(RdNqUpADh4Q,,,,1,0,0,0,-1,"Feb 17, 2024 10:58:54 AM",(Unknown)
0,TX-NAVIHQ,1.71E+12,1,,"Dear Customer,
You have initiated the registration of UPI payments on the Navi App. Please do not share your card details or one-time password to avoid any financial loss.

If this action was not performed by you, kindly report it immediately to your bank's helpline number.",,,,1,-1,0,0,-1,"Feb 17, 2024 10:58:59 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Flash SMS bandh Karva Click karo. wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Feb 17, 2024 9:03:58 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Alert!Your Unlimited Pack is EXPIRING TODAY! For Best offers. Click vi.app.link/121
1)719: 2GB/D+UL,84D,
2)699:3GB/D+UL,56D",,,,1,-1,0,0,-1,"Feb 18, 2024 12:02:37 PM",(Unknown)
0,BV-MyGovt,1.71E+12,1,,"Participate in National Creators Award 2024 or nominate your best creator 
https://innovateindia.mygov.in/national-creators-award-2024/. Team MyGov",,,,0,-1,0,0,-1,"Feb 18, 2024 4:41:20 PM",(Unknown)
0,VD-611126,1.71E+12,1,,Valentine's Gift from Vi! Get 30GB EXTRA for 180 Days! Recharge with Rs1449 & get 1.5GB/Day+30GB EXTRA+UL Calls+100SMS/D;180Days. https://vi.app.link/rced4,,,,0,-1,0,0,-1,"Feb 18, 2024 4:56:19 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Pop-Up SMS bandh karva Click Karo. wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Feb 18, 2024 8:28:07 PM",(Unknown)
0,BX-CBSSBI,1.71E+12,1,,"Dear Customer, you have done 01 out of 05 free transactions at SBI ATMs this month. Non-Cash txns at SBI ATMs are FREE. Charges applicable beyond free txns.- SBI.",,,,1,-1,0,0,-1,"Feb 19, 2024 7:36:54 AM",(Unknown)
0,JK-ATMSBI,1.71E+12,1,,"Dear SBI Customer, Rs.3500 withdrawn at SBI ATM FFBT000463109 from A/cX6468 on 19Feb24 Transaction Number 8925. Available Balance Rs.1528.91. If not withdrawn by you, forward this SMS to 9223008333 / call 1800111109 or 09449112211 to block your card. Call 18001234 if cash not received.",,,,1,-1,0,0,-1,"Feb 19, 2024 7:36:56 AM",(Unknown)
0,BX-CBSSBI,1.71E+12,1,,"Dear Customer, you have done 02 out of 05 free transactions at SBI ATMs this month. Non-Cash txns at SBI ATMs are FREE. Charges applicable beyond free txns.- SBI.",,,,1,-1,0,0,-1,"Feb 19, 2024 7:37:39 AM",(Unknown)
0,BA-SBIBNK,1.71E+12,1,,Pls visit your CSP/Branch and enroll under PMJJBY to secure your family with Life Insurance cover of Rs. 2.00 lacs at only Rs.1.20 per day. T&C Apply-Team SBI,,,,0,-1,0,0,-1,"Feb 19, 2024 8:28:36 AM",(Unknown)
0,VG-611123,1.71E+12,1,,"Alert!Your Unlimited Pack EXPIRED YESTERDAY! Get upto 5GB extra on Vi App. vi.app.link/121
1)719: 2GB/D+UL,84D,
2)699:3GB/D+UL,56D",,,,1,-1,0,0,-1,"Feb 19, 2024 10:05:32 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Rs479 recharged!Enjoy Unlimited Calls+1.5GB/Day+100SMS/Day. Valid for 56Days. Your Vi-exclusive Night & Weekend Data benefits activated, click bit.ly/Vi-WDR",,,,1,-1,0,0,-1,"Feb 19, 2024 1:30:19 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Congratulations! You have received EXTRA 5GB for 3 days on recharging via Vi App. Enjoy latest movies & shows, LIVE TV & News only on Vi App  https://vi.app.link/cvmo",,,,1,-1,0,0,-1,"Feb 19, 2024 1:30:25 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Hi! On your Vi Rs479 recharge, you get EXTRA 0.5GB/Day. Your pack now has total 2GB/Day + UL Calls + 100SMS/Day. Validity: 56 Days",,,,1,-1,0,0,-1,"Feb 19, 2024 1:31:25 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Did you know? You can enjoy millions of songs, music videos & audio stories with your last recharge. Tune in now on Vi App https://vi.app.link/murrn",,,,1,-1,0,0,-1,"Feb 19, 2024 1:31:56 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Pop-Up SMS bandh karva Click Karo. wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Feb 19, 2024 9:22:54 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,"Enjoy enhanced calling experience at NO EXTRA COST! Introducing WiFi calling from Vi. To enjoy, update to latest OS & connect to any WiFi. Click bit.ly/3f6djMS",,,,1,-1,0,0,-1,"Feb 20, 2024 12:25:32 PM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Pop-Up SMS bandh karva Click Karo. wa.me/919654297000?text=Flash deactivate,,,,1,-1,0,0,-1,"Feb 20, 2024 7:28:09 PM",(Unknown)
0,9.17E+11,1.71E+12,2,,I'll call you right back.,,,,1,-1,0,0,-1,"Feb 20, 2024 8:27:58 PM",F Yash Khatari
0,BV-CBSSBI,1.71E+12,1,,"Dear Customer, you have done 04 out of 05 free transactions at SBI ATMs this month. Non-Cash txns at SBI ATMs are FREE. Charges applicable beyond free txns.- SBI.",,,,1,-1,0,0,-1,"Feb 21, 2024 7:40:24 AM",(Unknown)
0,VM-ATMSBI,1.71E+12,1,,"Dear SBI Customer, Rs.700 withdrawn at SBI ATM FFBT000463057 from A/cX6468 on 21Feb24 Transaction Number 9336. Available Balance Rs.1349.91. If not withdrawn by you, forward this SMS to 9223008333 / call 1800111109 or 09449112211 to block your card. Call 18001234 if cash not received.",,,,1,-1,0,0,-1,"Feb 21, 2024 7:44:27 AM",(Unknown)
0,VM-CBSSBI,1.71E+12,1,,"Dear Customer, you have done 03 out of 05 free transactions at SBI ATMs this month. Non-Cash txns at SBI ATMs are FREE. Charges applicable beyond free txns.- SBI.",,,,1,-1,0,0,-1,"Feb 21, 2024 7:45:26 AM",(Unknown)
0,VZ-ViCARE,1.71E+12,1,,"Last-Call:00:04:41, Charge:Rs0.00, Main-Bal:Rs0.00, ULPack-Exp:14-Apr-24",,,,1,-1,0,0,-1,"Feb 21, 2024 12:39:04 PM",(Unknown)
0,9.19E+11,1.71E+12,1,,Oyyy,,,,1,-1,0,0,-1,"Feb 21, 2024 4:02:59 PM",Diiii.....🥰
0,9.19E+11,1.71E+12,1,,Wp khol,,,,1,-1,0,0,-1,"Feb 21, 2024 4:03:02 PM",Diiii.....🥰
0,9.19E+11,1.71E+12,1,,Jldii,,,,1,-1,0,0,-1,"Feb 21, 2024 4:03:06 PM",Diiii.....🥰
0,9.19E+11,1.71E+12,1,,Fastt....,,,,1,-1,0,0,-1,"Feb 21, 2024 4:03:14 PM",Diiii.....🥰
0,AX-MYSYKC,1.71E+12,1,,"MYSY અંતર્ગત આપશ્રીને સહાય ચુકવવામાં આવશે. જો આપશ્રીનું આધાર કાર્ડ બેંક સાથે લિંક ન હોય, તો કૃપા કરીને આધાર કાર્ડ બેંક સાથે લિંક કરાવવું અનિવાર્ય છે. આ માટેની વધુ માહિતી માટે MYSY ની વેબસાઇટ પર હોમ પેજ પર Important instructions for Aadhaar linking માં જુઓ. TEAM KCG",,,,1,-1,0,0,-1,"Feb 21, 2024 5:32:30 PM",(Unknown)
0,9.19E+11,1.71E+12,2,,I'll call you right back.,,,,1,-1,0,0,-1,"Feb 21, 2024 7:31:25 PM",F Bhaumik
0,VG-ViCARE,1.71E+12,1,,IMPORTANT: Have Medvo Aapna Vi Number na Chela 6 Mahina na Vaprash Ni Jankari Ek click Thi Vi Prepaid Bill Par. https://bit.ly/3roWC5g,,,,1,-1,0,0,-1,"Feb 21, 2024 9:26:41 PM",(Unknown)
0,VA-RBISAY,1.71E+12,1,,આરબીઆઈ દ્વારા ક્યારેય પણ જાહેર જનતાની અંગત/બેંકની માહિતી પૂછવામાં આવતી નથી. નકલી આરબીઆઈ લોગો અને સંદેશાઓથી ચેતો. -RBI,,,,0,-1,0,0,-1,"Feb 22, 2024 12:26:13 PM",(Unknown)
0,VG-611123,1.71E+12,1,,"Dear customer, you can use unlimited high-speed data on your current Hero pack, from Midnight to 6 a.m, at no additional cost.",,,,1,-1,0,0,-1,"Feb 22, 2024 1:45:40 PM",(Unknown)
0,9.19E+11,1.71E+12,2,,I'll call you right back.,,,,1,-1,0,0,-1,"Feb 22, 2024 6:47:43 PM",Diiii.....🥰
0,VG-ViCARE,1.71E+12,1,,Have Aap DND Service Chalu / Band karo Ek j Click thi. https://api.whatsapp.com/send/?phone=919654297000&text=DND&app_absent=0,,,,1,-1,0,0,-1,"Feb 23, 2024 8:24:47 AM",(Unknown)
0,VG-ViCARE,1.71E+12,1,,Have Aap DND Service Chalu / Band karo Ek j Click thi. https://api.whatsapp.com/send/?phone=919654297000&text=DND&app_absent=0,,,,1,-1,0,0,-1,"Feb 23, 2024 8:50:17 AM",(Unknown)
